PRESION,ALTURA,TEMPAMB,TEMPROCIO,HUMEDAD,MEZCLAIRE,VIENTO,TPOT,TPOTEQ,TPOTV
19011.11111,12798,217.3111111,207.0777778,32.33333333,3.22E-05,14.91888889,349.6222222,349.4333333,349.4555556
18944.44444,12799,215.6333333,206.4666667,38.11111111,3.11E-05,13.37555556,347.2555556,347.1,347.1
18960,12800,217.3,201.3,12.8,0.000014,31.89555556,349.76,349.68,349.68
18883.33333,12801,216.2333333,208.5833333,39.83333333,0.000035,19.03444444,348.5666667,348.3666667,348.3666667
18912.98311,12802,216.9709193,207.2943715,33.4315197,3.42E-05,36.52555556,349.5771107,349.419137,349.4253283
18850,12803,216.2,207.7,37,0.0000325,15.94777778,348.65,348.5,348.5
18860,12804,216.34,207.18,32.6,0.000032,14.40444444,348.82,348.66,348.68
19000,12806,217.25,211.85,53,0.0000525,11.83222222,349.675,349.375,349.4
18940,12808,217.18,206.92,33,0.000034,11.31777778,349.76,349.62,349.62
18971.42857,12809,217.0571429,208.7285714,40.71428571,4.14E-05,20.06333333,349.4428571,349.2428571,349.2571429
18933.33333,12810,216.6555556,208.4666667,38.44444444,3.89E-05,23.66444444,348.9777778,348.7888889,348.7888889
18900,12811,216.52,209.76,47.6,0.000046,11.31777778,348.98,348.76,348.76
18900,12812,217.2,207.04,33,0.000033,24.17888889,349.99,349.84,349.86
18857.14286,12813,216.1857143,208.9714286,43.57142857,3.86E-05,23.15,348.6285714,348.4428571,348.4428571
18900,12814,217.9,206.4,31.66666667,3.67E-05,16.97666667,351.1666667,351,351
18816.66667,12815,216.5666667,200.9,20.335,0.0000185,35.49666667,349.3333333,349.25,349.25
18866.66667,12817,217.1666667,207.2166667,35.66666667,0.000035,10.80333333,350.1333333,349.9833333,349.9833333
18980,12818,218.4,205.82,21.4,0.000026,19.54888889,351.44,351.32,351.32
18920,12819,216.1,210.5,52,0.000048,13.89,348.2,347.98,347.98
18933.33333,12820,216.4333333,211.1,50.66666667,0.00005,15.43333333,348.6666667,348.4666667,348.4666667
18866.66667,12821,216.3,210.2,49.33333333,4.67E-05,11.31777778,348.8,348.6,348.6
18875,12822,216.65,206.725,34.25,0.0000325,18.52,349.275,349.1,349.1
18850,12823,216.2833333,207.85,40.83333333,0.000035,10.80333333,348.8,348.6333333,348.6333333
18820,12824,216.32,209.16,40.4,0.000038,16.46222222,349.02,348.88,348.88
18833.33333,12825,216.6333333,209.1666667,41.66666667,0.00004,14.40444444,349.5,349.2666667,349.3
18850,12826,217.0666667,205.25,22.83333333,0.000025,31.89555556,349.9833333,349.9,349.9
18766.66667,12828,216.6333333,204.6333333,24.66666667,2.33E-05,9.774444444,349.7333333,349.6333333,349.6333333
19000,12830,218.35,214.5,62,0.000075,23.15,351.6,351.25,351.25
19000,12831,219.3,214.8,58,0.00008,5.144444444,353.1,352.7,352.7
18925,12832,217.25,210.9,46.75,0.00005,28.29444444,350.025,349.8,349.825
18850,12833,216.4,210.4666667,51.33333333,4.83E-05,18.52,349.0166667,348.8166667,348.8166667
18833.33333,12834,216.5,207.15,34.33333333,3.17E-05,16.46222222,349.25,349.1,349.1
18820,12835,217.02,204.5,25.6,0.000024,13.37555556,350.08,349.98,350
18800,12836,216.22,208.52,38.4,0.000038,12.86111111,349,348.78,348.8
19100,12837,219.5,204.5,14,0.00002,7.716666667,352.6,352.5,352.5
18750,12838,216.4,209.25,45,0.000045,18.00555556,349.55,349.4,349.4
18775,12839,216.725,207.3,35,0.000035,18.52,349.925,349.75,349.75
18800,12840,217.1666667,205.8,33.66666667,3.33E-05,27.78,350.4666667,350.3333333,350.3333333
18750,12841,215.7,204.15,30.5,0.000025,18.00555556,348.35,348.3,348.3
18850,12842,216.225,206.7,34,0.0000325,23.66444444,348.725,348.525,348.55
18866.66667,12843,216.95,207.5,33.33333333,3.33E-05,15.43333333,349.7666667,349.6,349.6
18800,12844,215.96,208.1,42.4,0.000036,16.97666667,348.58,348.38,348.38
18750,12845,215.4625,206.275,37.625,0.0000325,21.60666667,347.9875,347.85,347.8625
18760,12846,217.18,203.58,28.4,0.000026,17.49111111,350.7,350.52,350.52
18737.5,12847,215.85,209.05,46.5,0.00004125,37.55444444,348.725,348.5375,348.5375
18733.33333,12848,215.9666667,208.5333333,40.33333333,3.67E-05,16.46222222,348.9333333,348.7666667,348.7666667
18700,12849,215.4,208.125,42.5,0.0000375,29.32333333,348.2,348,348.025
18900,12850,217.4333333,207.9,33,3.67E-05,10.28888889,350.4,350.2666667,350.2666667
18850,12851,217.55,206.9,25.5,0.000025,13.89,350.8,350.7,350.7
18816.66667,12852,217.1,207.05,32,3.33E-05,19.03444444,350.3,350.1166667,350.1333333
18814.28571,12853,217.3142857,205.1857143,27.28571429,2.71E-05,31.38111111,350.6142857,350.5,350.5142857
18860,12854,217.38,206.88,27.2,0.00003,21.09222222,350.48,350.34,350.35
18750,12855,215.725,203.875,32.25,0.00002525,14.91888889,348.375,348.275,348.275
18822.22222,12856,216.9666667,208.5333333,38,3.89E-05,14.91888889,350.0777778,349.8777778,349.9
18750,12857,216.075,205.05,27.25,0.000025,15.94777778,348.925,348.825,348.825
18725,12858,216.45,203.525,32.5,0.00002775,31.89555556,349.725,349.575,349.575
18725,12859,217,205.45,28.75,0.0000275,24.69333333,350.6,350.475,350.475
18700,12860,215.3,211.95,66.5,0.000055,10.80333333,348.1,347.85,347.85
18900,12861,218.05,212.5,50,0.00006,32.92444444,351.45,351.2,351.2
18800,12862,216.4333333,208.0333333,40.33333333,3.67E-05,32.41,349.3333333,349.1666667,349.1666667
18900,12863,218.3,208.3,28,0.00003,15.43333333,351.8,351.6,351.6
18833.33333,12864,217.3,205.3,21.33333333,2.33E-05,13.89,350.4666667,350.3666667,350.3666667
18785.71429,12865,216.4714286,207,38.28571429,3.71E-05,25.72222222,349.4571429,349.3142857,349.3142857
18775,12866,216.7,210,46.5,0.000045,6.687777778,349.925,349.725,349.75
18740,12867,215.94,209.68,49,0.000046,25.72222222,348.9,348.68,348.68
18727.27273,12868,216.5545455,206.4272727,34.63636364,3.19E-05,32.41,349.8818182,349.7272727,349.7272727
18675,12869,216.3,203.925,28,0.000025,18.52,349.725,349.575,349.575
18675,12870,215.5,209,49,0.0000425,23.15,348.5,348.325,348.325
18650,12872,216.1,207.1,33.25,0.00003,14.40444444,349.55,349.375,349.375
18750,12873,215.45,209.3,45.5,0.00004,12.86111111,348.05,347.85,347.85
18750,12874,216.725,209.3,40.5,0.00004,14.91888889,350.1,349.9,349.9
18733.33333,12875,216.3666667,209.2,45,4.33E-05,20.06333333,349.5333333,349.3666667,349.3666667
18766.66667,12876,216.5,210.0666667,45.83333333,0.000045,19.03444444,349.65,349.4166667,349.4333333
18700,12877,215.4,209.25,45.75,0.00004,22.12111111,348.2,348,348
18714.28571,12878,216.2857143,207.2428571,34.14285714,3.29E-05,24.17888889,349.5,349.3714286,349.3714286
18718.18182,12879,216.6909091,205.0090909,25.36363636,2.55E-05,20.06333333,350.1454545,350.0090909,350.0181818
18700,12880,217.55,202.3,21.25,0.00002275,31.38111111,351.575,351.5,351.5
18640,12881,216.06,206.24,32.2,0.00003,42.69888889,349.56,349.4,349.4
18622.22222,12882,215.7333333,208.1666667,43.22222222,3.67E-05,14.91888889,349.1333333,348.9666667,348.9777778
18600,12883,215.9666667,207.2,33.33333333,0.00003,29.32333333,349.6,349.4333333,349.4333333
18750,12884,216.6,206.6,29.5,0.00003,10.28888889,349.8,349.7,349.7
18775,12885,217.275,204.4,21.25,0.0000225,12.34666667,350.725,350.65,350.65
18633.33333,12886,215.3,208.6,48.33333333,0.00004,31.89555556,348.4,348.2,348.2333333
18740,12887,216.54,210.34,46.6,0.000048,20.57777778,349.86,349.64,349.64
18700,12888,216.2166667,209.0666667,43.16666667,0.00004,11.31777778,349.5333333,349.35,349.35
18700,12889,216.1666667,210.7333333,51.66666667,4.67E-05,14.40444444,349.4666667,349.2333333,349.2333333
18663.63636,12890,216.0272727,208.3818182,43.09090909,3.91E-05,17.49111111,349.4090909,349.2272727,349.2363636
18650,12891,215.925,210.9625,54.25,0.00005125,21.60666667,349.3625,349.1125,349.125
18612.5,12892,215.425,205.5625,31.5,0.0000275,22.12111111,348.65,348.5125,348.5125
18600,12893,216.3666667,205.5666667,31.33333333,0.00003,18.52,350.2666667,350.1,350.1
18600,12894,215.7,207.7,40.2,0.000036,15.94777778,349.2,349.04,349.04
18650,12896,216.5,205.5,29,0.000035,9.774444444,350.2,350.05,350.05
18800,12898,218.1,210.1,36,0.00004,10.80333333,352,351.8,351.8
18800,12899,218.4,200.2,9,0.00001,32.41,352.4,352.3,352.3
18660,12900,215.74,209,44.2,0.00004,18.52,348.96,348.8,348.8
18642.85714,12901,215.7285714,208.5714286,41.85714286,3.86E-05,14.40444444,349,348.8428571,348.8428571
18612.5,12902,216.2375,204.625,24.875,0.00002125,23.66444444,349.9375,349.825,349.8375
18615.38462,12903,216.5769231,204.7615385,28.69230769,2.62E-05,24.69333333,350.4846154,350.3538462,350.3692308
18600,12904,215.8,208.6,44.28571429,0.00004,24.69333333,349.3571429,349.1857143,349.1857143
18550,12905,216.5,200.5,11.5,0.00001,10.28888889,350.65,350.55,350.55
18650,12906,215.3,211.75,67,0.000055,14.40444444,348.4,348.1,348.15
18550,12907,215.7,205.35,32,0.000025,15.43333333,349.4,349.25,349.3
18733.33333,12908,217.1333333,209.4333333,44.66666667,4.67E-05,21.09222222,350.8666667,350.6333333,350.6666667
18700,12909,215.9,210.6,51,0.000045,14.91888889,349.05,348.85,348.85
18637.5,12910,215.95,209.575,48.625,0.00004625,20.06333333,349.4125,349.2125,349.225
18642.85714,12911,216.1,206.8857143,38.85714286,3.71E-05,20.57777778,349.6285714,349.4571429,349.4571429
18625,12912,215.95,207.675,39.25,0.000035,17.49111111,349.5,349.3,349.3
18588.88889,12913,215.7222222,207.8222222,39.77777778,3.67E-05,20.06333333,349.2888889,349.1222222,349.1222222
18600,12914,216.18,206.38,29.8,0.000028,22.12111111,349.94,349.82,349.82
18620,12915,216.3,209.02,41.2,0.000038,18.52,350.06,349.9,349.9
18575,12916,216,205.15,35.5,0.00003,15.43333333,349.775,349.65,349.65
18500,12917,215.1,206.6,36.5,0.00003,13.37555556,348.75,348.6,348.6
18600,12918,216.45,208.825,42.75,0.0000425,17.49111111,350.475,350.25,350.25
18700,12919,216.9,208.9,36,0.00004,18.00555556,350.6,350.4,350.4
18620,12920,216.5,208.62,46.8,0.000048,11.31777778,350.42,350.24,350.24
18675,12921,216.7,207.2,31.25,0.00003,34.98222222,350.4,350.225,350.225
18600,12922,216.1,202.1,15,0.00001,5.658888889,349.8,349.7,349.7
18611.11111,12923,211.0111111,203.1777778,36.44444444,3.23E-05,20.57777778,341.5444444,341.4,341.4
18527.27273,12924,215.3090909,205.1545455,33.36363636,2.74E-05,19.03444444,348.9272727,348.7909091,348.8181818
18557.14286,12925,215.4714286,208.1142857,41.85714286,3.57E-05,12.86111111,349.0571429,348.8857143,348.8857143
18525,12926,215.8,206.95,34.75,0.00003,19.03444444,349.75,349.575,349.575
18550,12927,216.5,212.05,57.5,0.000055,9.774444444,350.85,350.6,350.6
18533.33333,12928,216.2666667,205.4666667,30.66666667,2.33E-05,20.57777778,350.4,350.3,350.3
18600,12929,216.4,208.4,36,0.000035,7.202222222,350.35,350.2,350.2
18550,12930,215.775,208.575,47.25,0.00004,33.95333333,349.625,349.425,349.475
18600,12931,216.5666667,211.5,54.66666667,5.33E-05,15.43333333,350.7,350.4333333,350.4666667
18525,12932,214.9,207.525,41.75,0.000035,14.91888889,348.3,348.1,348.125
18450,12933,214.9,209.05,50.5,0.00004,18.52,348.75,348.55,348.55
18557.14286,12934,215.4428571,208.4428571,45.28571429,0.00004,18.52,349.0142857,348.8285714,348.8285714
18520,12935,215.56,208.08,43.8,0.000038,15.94777778,349.4,349.22,349.22
18500,12936,215.5,208.5,40,0.00004,16.46222222,349.4,349.2,349.2
18488.88889,12937,215.5444444,205.3666667,30.66666667,2.56E-05,28.80888889,349.5,349.3666667,349.3777778
18500,12938,215.62,202.1,18,0.000016,27.26555556,349.5,349.42,349.42
18600,12939,216.5,211.1,50,0.00005,7.716666667,350.6,350.4,350.4
18466.66667,12940,215.4666667,211.2,58.33333333,0.00005,13.89,349.6333333,349.3666667,349.3666667
18550,12941,216.075,205.6,27.75,0.0000225,13.37555556,350.025,349.925,349.925
18600,12943,215.65,206.2,37.5,0.000035,16.97666667,349.05,348.95,348.95
18475,12944,214.2,210.725,64.25,0.0000475,16.97666667,347.525,347.275,347.275
18550,12945,215.7333333,207.0166667,44,0.0000385,34.98222222,349.5166667,349.3166667,349.35
18500,12946,215.35,204.6,28,0.0000225,19.54888889,349.125,348.975,348.975
18500,12947,216.1,198.6,10,0.00001,22.12111111,350.3,350.2,350.2
18450,12948,214.65,206.95,42.25,0.0000325,13.89,348.275,348.125,348.125
18480,12949,215.66,209.06,45.6,0.00004,38.06888889,349.82,349.64,349.64
18433.33333,12950,214.9,210.3166667,56.5,0.000045,16.97666667,348.8333333,348.6166667,348.6333333
18450,12951,215.9,206.9,33.5,0.000035,20.57777778,350.35,350.2,350.2
18400,12952,214.75,205.45,32.5,0.000025,24.69333333,348.75,348.6,348.6
18466.66667,12953,215.7,212.0333333,63,5.67E-05,8.745555556,350.0333333,349.7333333,349.7666667
18400,12954,217.5,199.5,9,0.00001,7.716666667,353.1,353,353
18450,12955,216.3,203.05,17.5,0.00002,12.34666667,350.9,350.8,350.8
18520,12956,215.98,207.18,33.4,0.000028,19.54888889,350.02,349.9,349.9
18540,12957,216.08,206.06,29.4,0.000028,23.66444444,350.12,349.98,349.98
18475,12958,215.4166667,207.8666667,42.66666667,3.58E-05,16.46222222,349.425,349.2416667,349.25
18475,12959,215.75,209.3,44.25,0.00004,10.80333333,349.975,349.8,349.8
18350,12961,214.3,203.8,26,0.00002,15.43333333,348.2,348.1,348.1
18400,12962,215.9,206.2333333,30.33333333,2.67E-05,21.60666667,350.5666667,350.4333333,350.4333333
18566.66667,12964,216.1,210.1666667,51.66666667,4.67E-05,15.94777778,350.0666667,349.8666667,349.8666667
18400,12965,215.4333333,206.1,34.66666667,0.00003,34.98222222,349.8,349.6666667,349.6666667
18400,12966,214,208.4,48,0.00004,5.658888889,347.5,347.3,347.4
18528.57143,12967,216.6142857,204.7,30.57142857,2.71E-05,27.78,351,350.8714286,350.9
18460,12968,215.46,208.68,46.2,0.000044,23.15,349.58,349.42,349.44
18420,12969,214.5,206.52,39,0.00003,17.49111111,348.2,348.04,348.04
18425,12970,215.1333333,206.8083333,39.33333333,0.0000325,19.03444444,349.2,349.0416667,349.05
18425,12971,215.25,204.5,28.75,0.0000275,12.86111111,349.35,349.275,349.275
18400,12972,214.8333333,208.6,46,3.67E-05,15.94777778,348.9,348.7,348.7
18500,12973,218,204.8,31.5,0.000035,27.26555556,353.45,353.3,353.3
18400,12974,215.84,203.92,24,0.00002,14.40444444,350.46,350.34,350.34
18400,12975,216.15,203.15,22.25,0.00002,20.57777778,350.925,350.85,350.85
18550,12976,216.6,204.75,26.25,0.000025,12.86111111,350.875,350.75,350.775
18400,12977,214.525,207.925,42.75,0.000035,9.774444444,348.35,348.2,348.225
18428.57143,12978,214.8714286,209.2142857,50,4.14E-05,15.94777778,348.8,348.6142857,348.6285714
18420,12979,215.78,205.38,32,0.000026,20.06333333,350.26,350.12,350.12
18366.66667,12980,214.5,209.4333333,52.66666667,0.00004,19.03444444,348.5666667,348.3666667,348.3666667
18420,12981,216,202.06,19.6,0.00002,21.60666667,350.58,350.52,350.52
18355.55556,12982,214.7222222,207.9666667,47.88888889,3.78E-05,17.49111111,348.9333333,348.7777778,348.7777778
18325,12983,215,207.8,47.5,0.0000375,16.46222222,349.575,349.375,349.375
18300,12984,214.2,209.2,52.5,0.00004,8.231111111,348.4,348.2,348.2
18300,12985,215.9,204.9,24,0.00002,9.26,351.1,351,351
18500,12986,216.55,206.55,31.25,0.00003,18.00555556,351.1,350.95,350.95
18450,12987,216.2,207,37.75,0.000035,24.69333333,350.8,350.65,350.65
18357.14286,12988,215.2285714,207.8285714,42,3.57E-05,26.75111111,349.7142857,349.5857143,349.5857143
18475,12989,215.7,210.675,56,0.00005,13.37555556,349.95,349.7,349.7
18433.33333,12990,215.8333333,207.8666667,41,3.67E-05,13.89,350.3,350.1333333,350.1333333
18400,12991,215.6714286,206.3285714,32.71428571,0.00003,16.46222222,350.2,350.0857143,350.0857143
18366.66667,12992,214.9,205.6833333,35.66666667,2.83E-05,23.15,349.1333333,349.0166667,349.0166667
18375,12993,215,208.525,46.875,0.0000375,15.43333333,349.275,349.125,349.125
18314.28571,12994,215.0857143,202.8,27.57142857,2.16E-05,19.03444444,349.6714286,349.5857143,349.5857143
18333.33333,12995,215.5,206.1333333,33.33333333,0.00003,24.17888889,350.3,350.1666667,350.1666667
18300,12996,215.1,206.5,38,0.000035,17.49111111,349.8,349.65,349.65
18300,12997,214.74,208.26,44.4,0.000038,29.83777778,349.28,349.08,349.1
18300,12998,215.25,206,31.5,0.000025,11.83222222,350.05,349.9,349.9
18400,12999,215.5,211.9,63.5,0.000055,12.34666667,350.05,349.8,349.8
18200,13000,213.9,197.9,11,0.00001,16.46222222,348.3,348.3,348.3
18150,13001,213.95,207.2,41,0.00003,27.78,348.75,348.65,348.65
18400,13002,215.8,208.7666667,45.83333333,4.17E-05,9.774444444,350.4666667,350.2833333,350.2833333
18266.66667,13003,213.4333333,209.6333333,61.33333333,0.00004,12.34666667,347.3333333,347.1333333,347.1333333
18375,13004,216.125,203.325,19.25,0.0000175,25.20777778,351.025,350.9,350.9
18300,13005,214.925,206.5,36.75,0.00003,12.34666667,349.55,349.425,349.425
18316.66667,13006,215.0666667,208.7,45.66666667,3.83E-05,19.54888889,349.7,349.5333333,349.5333333
18275,13007,214.5,206.25,38.25,0.00003,26.23666667,348.975,348.825,348.85
18300,13008,215.5666667,207.6333333,37.66666667,3.33E-05,9.26,350.6,350.4333333,350.4333333
18250,13010,214.1166667,207.3333333,43.5,3.17E-05,29.32333333,348.5,348.3333333,348.3833333
18300,13011,214.9666667,206.3,33.33333333,0.00003,14.91888889,349.6,349.4666667,349.4666667
18340,13012,215.02,208.02,43.4,0.000038,21.09222222,349.52,349.34,349.36
18360,13013,215.06,207.74,42.8,0.000036,16.46222222,349.44,349.3,349.3
18340,13014,215.5,210.52,54.6,0.000046,18.00555556,350.32,350.12,350.12
18300,13015,215.1333333,204.5333333,27,0.00002,18.00555556,349.8,349.7,349.7
18250,13016,214.5,208.5,46,0.000035,22.12111111,349.15,348.95,349
18300,13017,214.8166667,206.3333333,39,0.00003,21.60666667,349.3666667,349.2333333,349.2333333
18300,13018,216.2,200.7,12.5,0.00001,12.86111111,351.55,351.45,351.45
18233.33333,13019,214.9666667,201.6333333,23.33333333,0.00002,16.97666667,349.9,349.8333333,349.8333333
18200,13020,215.0333333,202.3666667,21.33333333,1.67E-05,13.89,350.2333333,350.1,350.1
18266.66667,13021,214.1666667,207.1666667,41.33333333,0.00003,13.37555556,348.5,348.3333333,348.3333333
18300,13022,214.64,205.84,33.4,0.000026,11.31777778,349.06,348.92,348.92
18350,13023,214.5,209.05,52,0.00004,14.40444444,348.65,348.45,348.45
18333.33333,13024,216.2333333,204.1666667,29.83333333,2.68E-05,17.49111111,351.4666667,351.3166667,351.3333333
18271.42857,13025,215.1,206.1,36.42857143,0.00003,19.54888889,349.9714286,349.8285714,349.8428571
18300,13026,215.2333333,207.0666667,37,2.83E-05,23.66444444,350.05,349.9166667,349.9166667
18257.14286,13027,214.9571429,206.4428571,38.71428571,3.29E-05,18.52,349.8285714,349.6857143,349.7
18300,13028,215.84,207.62,37.8,0.000034,32.41,351.04,350.88,350.88
18266.66667,13029,215.1,199.7666667,13.66666667,1.33E-05,20.06333333,349.9333333,349.8333333,349.8666667
18240,13030,215.18,206.32,35.4,0.000032,20.06333333,350.28,350.14,350.16
18200,13031,214.7,204.7,27,0.00002,10.80333333,349.7,349.6,349.6
18133.33333,13032,214.0333333,205.7333333,40.66666667,0.00003,12.34666667,348.9666667,348.8666667,348.8666667
18300,13033,216.5,207,31,0.00003,15.94777778,352.1,351.95,351.95
18280,13034,215.36,205.2,39.4,0.0000302,33.95333333,350.36,350.22,350.26
18333.33333,13035,215.1666667,208.2666667,42.33333333,3.67E-05,16.97666667,349.8,349.6,349.6
18280,13036,215.12,208.28,46.4,0.00004,15.43333333,350,349.84,349.84
18225,13037,214.4,205.15,33.875,0.00002375,30.35222222,349.05,348.9375,348.9625
18225,13038,214.7,206.05,39,0.0000325,27.26555556,349.575,349.425,349.45
18250,13039,215.4,203.4666667,24.33333333,0.00002,14.91888889,350.5333333,350.4666667,350.4666667
18200,13040,215.1,206.44,34.4,0.000028,23.66444444,350.36,350.24,350.24
18200,13041,214.9,206.45,36.5,0.00003,10.80333333,350.05,349.9,349.9
18275,13042,215.85,206.775,36.75,0.0000325,15.43333333,351.15,351.025,351.025
18320,13043,215.42,206.84,35.6,0.00003,19.03444444,350.24,350.1,350.1
18175,13044,215.2,206.45,36.25,0.00003,45.27111111,350.675,350.525,350.55
18200,13045,214.45,209.5,54.25,0.0000425,13.89,349.375,349.175,349.175
18212.5,13046,214.825,204.975,31.875,0.00002625,30.35222222,349.825,349.7125,349.7125
18250,13047,214.9625,206.6375,37.875,0.00003,21.09222222,349.8875,349.75,349.75
18250,13048,214.975,207.6125,42.375,0.000035,24.69333333,349.925,349.725,349.7375
18225,13049,215.35,205.525,34.25,0.00003,26.23666667,350.625,350.5,350.5
18200,13050,214.575,204.825,33.25,0.000025,22.63555556,349.4875,349.35,349.3625
18166.66667,13051,215.5,200.8333333,18,1.37E-05,24.69333333,351.1666667,351.0666667,351.0666667
18150,13052,214.8,192.8,17.005,0.0000105,38.58333333,350.1,350.05,350.05
18200,13053,215.4,205.925,31.25,0.0000275,11.83222222,350.85,350.725,350.725
